 Product Id [-], H2 [Bar], Output Voltage [V], Output Current [A], Battery Voltage [V], Battery Current [A], PowerPack State [-], Error Code [-], Powerpack Temperature [℃], , Voltage [V], Temperature1 [℃], Temperature2 [℃], Current [A], Stack State [-], CP Count [-], Fan Speed [%], Ambi Temperature [℃], Humidity [%], Low Pressure [Bar], , output Power [kW], battery Power [kW], Stack1 Power [kW], Stack2 Power [kW], Stack3 Power [kW], Stack4 Power [kW], ,
 0.00, 242.80, 50.29, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.80, 26.30, 25.00, 0.00, 5.00, 0.00, 13.00, 38.90, 17.60, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.80, 26.30, 25.00, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.01, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.07, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.90, 26.30, 25.00, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.36, 49.48, -0.19, 1.00, 0.00, 47.50, , 68.10, 26.20, 25.00, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.018, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.18, 49.48, 0.18, 1.00, 0.00, 47.50, , 68.20, 26.20, 24.90, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.14, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.40, 26.20, 24.90, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.18, 49.48, -0.19, 1.00, 0.00, 47.50, , 68.40, 26.20, 24.90, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.73, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 26.10, 24.80, 0.00, 5.00, 0.00, 13.00, 38.90, 17.40, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.00, 49.48, -0.19, 1.00, 0.00, 47.50, , 68.40, 26.10, 24.80, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.40, 50.51, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 26.10, 24.80, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.00, 0.18, 49.48, 0.18, 1.00, 0.00, 47.50, , 68.60, 26.10, 24.80, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.29, 0.18, 49.48, 0.00, 1.00, 0.00, 47.50, , 68.60, 26.00, 24.70, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.40, 50.58, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.60, 26.00, 24.70, 0.09, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.000, -0.009, 0.006, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 67.50, 26.00, 24.70, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 0.55, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 66.60, 26.00, 24.70, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 0.98, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 66.70, 26.00, 24.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.07, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.00, 25.90, 24.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.20, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 67.00, 25.90, 24.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.30, 25.90, 24.60, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.14, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.80, 25.80, 24.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.70, 25.80, 24.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.00, 49.48, 0.00, 1.00, 0.00, 47.50, , 67.80, 25.80, 24.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.80, 25.80, 24.50, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.01, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.90, 25.70, 24.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.01, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.73, 0.18, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.10, 25.70, 24.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.30, 25.70, 24.40, 0.09, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, 0.000, 0.006, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.18, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.30, 25.70, 24.40, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.00, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 25.70, 24.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.29, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.50, 25.60, 24.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.50, 25.60, 24.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.07, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.50, 25.60, 24.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.60, 25.50, 24.30, 0.00, 5.00, 0.00, 13.00, 38.90, 17.10, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.60, 25.60, 24.20, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.00, 25.50, 24.20, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 0.29, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 66.30, 25.50, 24.20, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 0.91, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 66.40, 25.50, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 0.98, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 66.70, 25.40, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.10, 25.40, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 66.90, 25.40, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.40, 25.40, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.43, 0.00, 49.48, -0.19, 1.00, 0.00, 47.40, , 67.50, 25.40, 24.10, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.65, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.80, 25.30, 24.00, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.80, 25.30, 24.00, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.01, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.43, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.70, 25.30, 24.00, 0.00, 5.00, 0.00, 13.00, 38.90, 16.70, 1.01, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.73, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.00, 25.30, 24.00, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.01, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.21, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.10, 25.20, 23.90, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.01, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.18, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.20, 25.30, 23.90, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.01, , 0.009, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.00, 0.36, 49.48, -0.19, 1.00, 0.00, 47.40, , 68.40, 25.20, 23.90, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.018, -0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.00, 50.29, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 25.20, 23.90, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.51, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.40, 25.20, 23.90, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.00, 50.07, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.40, 25.10, 23.80, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.29, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.40, 25.10, 23.80, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.50, 25.10, 23.80, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.14, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 68.60, 25.10, 23.80, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 68.00, 25.10, 23.80, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 0.36, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 66.60, 25.00, 23.70, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 0.97, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.14, 0.18, 49.48, 0.00, 1.00, 0.00, 47.40, , 66.70, 25.00, 23.70, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.009, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.36, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 66.80, 25.00, 23.70, 0.00, 5.00, 0.00, 13.00, 38.90, 16.70, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.58, 0.00, 49.48, 0.00, 1.00, 0.00, 47.40, , 67.00, 25.00, 23.70, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,
 0.00, 243.30, 50.07, 0.18, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.30, 25.00, 23.70, 0.00, 5.00, 0.00, 13.00, 38.90, 16.90, 1.00, , 0.009, 0.009, 0.000, 0.000, 0.000, 0.000,
 0.00, 242.80, 50.29, 0.00, 49.48, 0.18, 1.00, 0.00, 47.40, , 67.40, 25.00, 23.60, 0.00, 5.00, 0.00, 13.00, 38.90, 16.70, 1.00, , 0.000, 0.009, 0.000, 0.000, 0.000, 0.000,
